timestamp,node_id,parent_node_id,rank,position_x,position_y,energy_consumption,rssi,dio_received,dio_transmitted,dao_received,dao_transmitted,app_packet_received,app_packet_transmitted,packet_loss_rate,neighbor_count,ipv6_address,attack_active,attack_type,is_attacker,node_attack_type,has_geolife,geolife_progress
1000,7,,,189.57,266.38,0.3,-62.1,42,0,0,0,0,7,0,14,2001:db8::5f68:0674:82f0:27f4,false,none,false,none,true,1.09
1000,8,,,196.98,265.95,0.28,-49.8,38,4,0,0,0,5,0,14,2001:db8::ebed:49fe:f84f:dbfd,false,none,false,none,true,0.53
1000,9,,,200.74,267.51,0.25,-51.1,40,2,0,0,0,2,0,14,2001:db8::44eb:22ea:69a1:59ed,false,none,false,none,true,0.82
1000,10,,,449.85,99.31,0.22,-46.1,16,4,0,0,0,4,0,4,2001:db8::337c:f2f9:9555:711e,false,none,false,none,true,0.79
1000,11,,,460.26,100.6,0.2,-42.1,17,3,0,0,0,3,0,4,2001:db8::d5c9:d73d:d6d5:0322,false,none,false,none,true,0.86
1000,12,,,190.83,265.44,0.28,-34.7,39,3,0,0,0,5,0,14,2001:db8::9173:9238:9732:0d6b,false,none,false,none,true,4.01
1000,13,,,452.42,98.46,0.21,-34.2,15,5,0,0,0,4,0,4,2001:db8::f1bf:6ff7:6738:008b,false,none,false,none,true,0.80
1000,14,,,198.06,264.99,0.25,-60.9,37,5,0,0,0,2,0,14,2001:db8::7350:14e9:65e4:3b2d,false,none,false,none,true,2.68
1000,15,,,563.17,523.27,0.32,-38.4,44,2,0,0,0,7,0,14,2001:db8::cf05:9e86:712c:67db,false,none,false,none,true,8.21
1000,16,40,3,266.89,399.99,0.25,-41,30,3,0,1,0,4,0,9,2001:db8::dd46:7c59:aca0:c1a6,false,none,false,none,true,0.96
1000,17,,,568.88,526.05,0.28,-39,43,3,0,0,0,4,0,14,2001:db8::2c66:43fe:886c:1809,false,none,false,none,true,0.53
1000,18,,,521.04,548.89,0.28,-68.4,46,0,0,0,0,5,0,14,2001:db8::8b0e:2452:b4f8:0c03,false,none,false,none,true,2.17
1000,19,40,3,274.11,404.13,0.29,-34.6,29,4,0,2,0,7,0,9,2001:db8::d196:8a4c:a4da:7b54,false,none,false,none,true,2.32
1000,20,,,191.14,264.81,0.25,-35.3,41,1,0,0,0,3,0,14,2001:db8::b89f:d682:c20d:2e37,false,none,false,none,true,2.55
1000,21,,,559.88,529.49,0.3,-68.7,42,4,0,0,0,4,0,14,2001:db8::62bc:c998:0506:4d5a,false,none,false,none,true,1.41
1000,22,,,565.55,526.69,0.27,-37.8,43,3,0,0,0,4,0,14,2001:db8::6f70:6ff4:8cbc:2515,false,none,false,none,true,1.36
1000,23,,,183.9,262.48,0.26,-65.2,39,3,0,0,0,3,0,14,2001:db8::ffe5:4f73:e109:b09a,false,none,false,none,true,1.62
1000,24,40,3,270.77,402.42,0.27,-37.4,29,4,0,1,0,5,0,9,2001:db8::c22a:531b:2bfd:2b67,false,none,false,none,true,4.42
1000,25,,1,496.58,398.69,0.17,-43.8,0,4,0,4,0,4,100,0,2001:db8::db96:08c1:9b79:b949,false,none,false,none,true,0.97
