timestamp,node_id,parent_node_id,rank,position_x,position_y,energy_consumption,rssi,dio_received,dio_transmitted,dao_received,dao_transmitted,app_packet_received,app_packet_transmitted,packet_loss_rate,neighbor_count,ipv6_address,attack_active,attack_type,is_attacker,node_attack_type,has_geolife,geolife_progress
2000,15,,,86.21,249.41,0.95,-31.8,110,6,0,0,0,4,0,18,2001:db8::a031:24b6:0980:543e,false,none,false,none,true,50.00
2000,16,,,82.89,254.89,0.96,-53.7,108,7,0,0,0,8,0,17,2001:db8::5f04:1cfa:ffb8:ae30,false,none,false,none,true,11.86
2000,17,,,83.23,251.15,0.98,-39.8,111,4,0,0,0,7,0,19,2001:db8::27ba:19aa:1be2:8ab0,false,none,false,none,true,75.00
2000,18,,,344.08,468.51,0.69,-44.9,14,8,0,0,0,12,30,2,2001:db8::32f3:1980:8956:4e37,false,none,false,none,false,0
2000,19,,,631.1,176.83,0.6,-65.8,27,6,0,0,0,7,0,4,2001:db8::8f3d:70b1:2bb0:4e6c,false,none,false,none,false,0
2000,20,,,189.67,81.68,0.46,-45.4,17,8,0,0,0,7,0,3,2001:db8::84fb:16b7:9211:afb1,false,none,false,none,false,0
2000,21,,,389.86,409.62,0.53,-34.2,8,7,0,0,0,12,57.9,1,2001:db8::bdf7:39b0:1379:a9d6,false,none,false,none,false,0
2000,22,,,233.98,206.97,0.69,-50.5,27,5,0,0,0,10,0,4,2001:db8::58d8:7477:125f:e303,false,none,false,none,false,0
2000,23,,1,544.93,322.2,0.8,-45.6,18,5,18,5,30,8,0,3,2001:db8::cf53:d144:09b9:1885,false,none,false,none,false,0
2000,24,48,,757.96,520.93,0.63,-47.8,19,8,0,4,0,10,22.7,3,2001:db8::0898:4587:f528:1539,false,none,false,none,false,0
2000,25,23,2,565.62,435.61,0.62,-48.3,14,9,0,7,0,12,57.1,2,2001:db8::46d2:5b07:30da:fb30,false,none,false,none,false,0
2000,26,48,,696.78,536.68,0.41,-41.4,8,5,0,2,0,6,38.5,1,2001:db8::bc1a:bf23:9500:0275,false,none,false,none,false,0
2000,27,23,2,623,357.1,0.76,-46.8,26,9,6,7,10,10,0,4,2001:db8::67b1:2cba:512d:1c5e,false,none,false,none,false,0
2000,28,,,830.87,94.91,0.39,-41.9,0,6,0,0,0,6,100,0,2001:db8::64a7:2f5d:9077:e179,false,none,false,none,false,0
2000,29,,,105.15,197.37,1.1,-51.3,129,4,0,0,0,7,0,20,2001:db8::2a79:7a7f:dff1:78a8,false,none,false,none,false,0
2000,30,,,549.36,140.53,0.66,-57.2,19,6,0,0,0,11,0,3,2001:db8::4b4e:af4f:458e:8e63,false,none,false,none,false,0
2000,31,,,280.12,195.42,0.54,-33.3,17,8,0,0,0,7,0,3,2001:db8::4a64:b85a:db4d:3ef9,false,none,false,none,false,0
2000,32,,,536.07,168.83,0.62,-52.5,18,7,0,0,0,10,0,3,2001:db8::51f5:25e0:1abd:b197,false,none,false,none,false,0
2000,33,,,176.19,267.47,1.15,-51.8,93,7,0,0,0,16,0,14,2001:db8::f166:a55c:dc1b:b64e,false,none,false,none,false,0
2000,34,,,204.4,162.31,0.74,-46.2,43,6,0,0,0,12,0,7,2001:db8::3572:4038:5ace:2144,false,none,false,none,false,0
2000,35,,,118.4,152.2,0.7,-67.8,55,3,0,0,0,6,0,8,2001:db8::3f01:cf0b:8471:2bc4,false,none,false,none,false,0
2000,36,,,310.54,292.86,0.49,-56.1,0,8,0,0,0,11,100,0,2001:db8::9167:60e7:c624:60e4,false,none,false,none,false,0
2000,37,23,2,567.87,395.66,0.55,-43.9,23,5,0,4,0,8,0,3,2001:db8::d704:20a1:398f:42a1,false,none,false,none,false,0
2000,38,,,97.96,350,0.73,-30.4,33,7,0,0,0,11,0,5,2001:db8::e901:01ad:7929:7b29,false,none,false,none,false,0
2000,39,,,602.44,178.08,0.6,-42,27,6,0,0,0,9,0,4,2001:db8::d738:67c5:2c84:0e3b,false,none,false,none,false,0
2000,40,,,678.38,229.92,0.5,-45.3,12,8,0,0,0,6,14.3,2,2001:db8::02c8:e6dd:afdc:b097,false,none,false,none,false,0
2000,41,,,115.71,157.15,0.93,-44.1,96,8,0,0,0,7,0,15,2001:db8::ae4f:1227:ac2d:3577,false,none,false,none,false,0
2000,42,27,3,679.44,387.81,0.67,-36.9,16,7,4,6,10,10,0,2,2001:db8::327d:0640:7c6e:6b3f,false,none,false,none,false,0
2000,43,48,,793.93,448.5,0.54,-44.3,15,7,0,4,0,8,26.3,2,2001:db8::10eb:94ed:a370:29be,false,none,false,none,false,0
2000,44,,,697.28,92.02,0.46,-55.9,0,7,0,0,0,8,100,0,2001:db8::842c:7ce6:8f27:aeef,false,none,false,none,false,0
2000,45,,,339.63,497.27,0.54,-44.5,8,7,0,0,0,8,46.7,1,2001:db8::d1c7:6859:e759:36d8,false,none,false,none,false,0
2000,46,,,156.32,498.47,0.56,-61.9,0,9,0,0,0,11,100,0,2001:db8::3148:816d:06f4:6362,false,none,false,none,false,0
2000,47,,,192.32,77.74,0.5,-69.3,20,5,0,0,0,8,0,3,2001:db8::c8d3:8fce:42d5:a387,false,none,false,none,false,0
2000,48,42,4,737.13,442.17,0.83,-45.2,22,7,10,4,24,10,0,3,2001:db8::73e5:4e39:851d:a2dc,false,none,false,none,false,0
2000,49,,,254.9,154.77,0.55,-57.9,32,6,0,0,0,5,0,5,2001:db8::94d1:46e7:3afd:f1ba,false,none,false,none,false,0
3000,0,,0,454,300,0.96,-60.6,7,8,7,0,13,10,0,1,2001:db8::3c34:f9fc:453d:0b60,false,none,false,none,false,0
3000,1,,,71.6,215.12,1.84,-64.5,168,7,0,0,0,10,0,19,2001:db8::b3ac:6275:8350:8908,false,none,false,none,true,35.63
3000,2,,,67.94,171.4,1.3,-34.4,105,6,0,0,0,12,0,19,2001:db8::2942:d77c:4c3b:ed5b,false,none,false,none,true,11.65
3000,3,,,68.74,179.41,1.58,-41.1,129,14,0,0,0,12,0,19,2001:db8::e727:9be9:d2de:2081,false,none,false,none,true,20.00
